,x,y,x_scaled,y_scaled
6268,2668,2050,0.9990234375,0.009765625
6269,2667,2050,0.9974121093749999,0.009765625
6270,2666,2046,0.9958007812499999,-0.009765625
6271,2665,2050,0.994189453125,0.009765625
6272,2664,2048,0.992578125,0.0
6273,2663,2050,0.990966796875,0.009765625
6274,2662,2049,0.9893554687499999,0.0048828125
6275,2661,2050,0.9877441406249999,0.009765625
6276,2660,2050,0.9861328125,0.009765625
6277,2659,2050,0.984521484375,0.009765625
6278,2658,2050,0.98291015625,0.009765625
6279,2657,2050,0.9812988281249999,0.009765625
6280,2656,2049,0.9796874999999999,0.0048828125
6281,2655,2050,0.978076171875,0.009765625
6282,2654,2049,0.97646484375,0.0048828125
6283,2653,2050,0.974853515625,0.009765625
6284,2652,2050,0.9732421874999999,0.009765625
6285,2651,2050,0.9716308593749999,0.009765625
6286,2650,2049,0.97001953125,0.0048828125
6287,2649,2050,0.968408203125,0.009765625
6288,2648,2046,0.966796875,-0.009765625
6289,2647,2050,0.9651855468749999,0.009765625
6290,2646,2050,0.9635742187499999,0.009765625
6291,2645,2049,0.961962890625,0.0048828125
6292,2644,2048,0.9603515625,0.0
6293,2643,2050,0.958740234375,0.009765625
6294,2642,2050,0.9571289062499999,0.009765625
6295,2641,2050,0.9555175781249999,0.009765625
6296,2640,2052,0.95390625,0.01953125
6297,2639,2050,0.952294921875,0.009765625
6298,2638,2051,0.95068359375,0.0146484375
6299,2637,2049,0.9490722656249999,0.0048828125
6300,2636,2047,0.9474609374999999,-0.0048828125
6301,2635,2050,0.945849609375,0.009765625
6302,2634,2050,0.94423828125,0.009765625
6303,2633,2049,0.942626953125,0.0048828125
6304,2632,2048,0.9410156249999999,0.0
6305,2631,2050,0.9394042968749999,0.009765625
6306,2630,2049,0.93779296875,0.0048828125
6307,2629,2050,0.936181640625,0.009765625
6308,2628,2050,0.9345703125,0.009765625
6309,2627,2050,0.9329589843749999,0.009765625
6310,2626,2050,0.9313476562499999,0.009765625
6311,2625,2050,0.929736328125,0.009765625
6312,2624,2050,0.928125,0.009765625
6313,2623,2050,0.926513671875,0.009765625
6314,2622,2048,0.9249023437499999,0.0
6315,2621,2049,0.9232910156249999,0.0048828125
6316,2620,2050,0.9216796875,0.009765625
6317,2619,2050,0.920068359375,0.009765625
6318,2618,2049,0.91845703125,0.0048828125
6319,2617,2050,0.9168457031249999,0.009765625
6320,2616,2049,0.9152343749999999,0.0048828125
6321,2615,2049,0.913623046875,0.0048828125
6322,2614,2049,0.91201171875,0.0048828125
6323,2613,2050,0.910400390625,0.009765625
6324,2612,2050,0.9087890624999999,0.009765625
6325,2611,2049,0.9071777343749999,0.0048828125
6326,2610,2047,0.90556640625,-0.0048828125
6327,2609,2050,0.903955078125,0.009765625
6328,2608,2049,0.90234375,0.0048828125
6329,2607,2049,0.9007324218749999,0.0048828125
6330,2606,2050,0.8991210937499999,0.009765625
6331,2605,2049,0.897509765625,0.0048828125
6332,2604,2049,0.8958984375,0.0048828125
6333,2603,2051,0.894287109375,0.0146484375
6334,2602,2050,0.8926757812499999,0.009765625
6335,2601,2046,0.8910644531249999,-0.009765625
6336,2600,2050,0.889453125,0.009765625
6337,2599,2049,0.887841796875,0.0048828125
6338,2598,2050,0.88623046875,0.009765625
6339,2597,2050,0.8846191406249999,0.009765625
6340,2596,2046,0.8830078124999999,-0.009765625
6341,2595,2050,0.881396484375,0.009765625
6342,2594,2050,0.87978515625,0.009765625
6343,2593,2050,0.878173828125,0.009765625
6344,2592,2049,0.8765624999999999,0.0048828125
6345,2591,2050,0.8749511718749999,0.009765625
6346,2590,2050,0.87333984375,0.009765625
6347,2589,2050,0.871728515625,0.009765625
6348,2588,2049,0.8701171875,0.0048828125
6349,2587,2050,0.8685058593749999,0.009765625
6350,2586,2049,0.8668945312499999,0.0048828125
6351,2585,2049,0.865283203125,0.0048828125
6352,2584,2049,0.863671875,0.0048828125
6353,2583,2050,0.862060546875,0.009765625
6354,2582,2049,0.8604492187499999,0.0048828125
6355,2581,2049,0.8588378906249999,0.0048828125
6356,2580,2049,0.8572265625,0.0048828125
6357,2579,2050,0.855615234375,0.009765625
6358,2578,2050,0.85400390625,0.009765625
6359,2577,2050,0.8523925781249999,0.009765625
6360,2576,2050,0.8507812499999999,0.009765625
6361,2575,2049,0.849169921875,0.0048828125
6362,2574,2049,0.84755859375,0.0048828125
6363,2573,2049,0.845947265625,0.0048828125
6364,2572,2049,0.8443359374999999,0.0048828125
6365,2571,2051,0.8427246093749999,0.0146484375
6366,2570,2049,0.84111328125,0.0048828125
6367,2569,2048,0.839501953125,0.0
6368,2568,2049,0.837890625,0.0048828125
6369,2567,2050,0.8362792968749999,0.009765625
6370,2566,2049,0.8346679687499999,0.0048828125
6371,2565,2050,0.833056640625,0.009765625
6372,2564,2049,0.8314453125,0.0048828125
6373,2563,2049,0.829833984375,0.0048828125
6374,2562,2050,0.8282226562499999,0.009765625
6375,2561,2050,0.8266113281249999,0.009765625
6376,2560,2050,0.825,0.009765625
6377,2559,2050,0.823388671875,0.009765625
6378,2558,2050,0.82177734375,0.009765625
6379,2557,2049,0.8201660156249999,0.0048828125
6380,2556,2050,0.8185546874999999,0.009765625
6381,2555,2050,0.816943359375,0.009765625
6382,2554,2050,0.81533203125,0.009765625
6383,2553,2050,0.813720703125,0.009765625
6384,2552,2049,0.8121093749999999,0.0048828125
6385,2551,2050,0.8104980468749999,0.009765625
6386,2550,2049,0.80888671875,0.0048828125
6387,2549,2050,0.807275390625,0.009765625
6388,2548,2049,0.8056640625,0.0048828125
6389,2547,2050,0.8040527343749999,0.009765625
6390,2546,2050,0.8024414062499999,0.009765625
6391,2545,2049,0.800830078125,0.0048828125
6392,2544,2049,0.79921875,0.0048828125
6393,2543,2048,0.797607421875,0.0
6394,2542,2049,0.7959960937499999,0.0048828125
6395,2541,2050,0.7943847656249999,0.009765625
6396,2540,2050,0.7927734375,0.009765625
6397,2539,2050,0.791162109375,0.009765625
6398,2538,2050,0.78955078125,0.009765625
6399,2537,2049,0.7879394531249999,0.0048828125
6400,2536,2050,0.7863281249999999,0.009765625
6401,2535,2050,0.784716796875,0.009765625
6402,2534,2050,0.78310546875,0.009765625
6403,2533,2050,0.781494140625,0.009765625
6404,2532,2050,0.7798828124999999,0.009765625
6405,2531,2047,0.7782714843749999,-0.0048828125
6406,2530,2049,0.77666015625,0.0048828125
6407,2529,2049,0.775048828125,0.0048828125
6408,2528,2050,0.7734375,0.009765625
6409,2527,2050,0.7718261718749999,0.009765625
6410,2526,2049,0.7702148437499999,0.0048828125
6411,2525,2049,0.768603515625,0.0048828125
6412,2524,2050,0.7669921875,0.009765625
6413,2523,2049,0.765380859375,0.0048828125
6414,2522,2049,0.7637695312499999,0.0048828125
6415,2521,2049,0.7621582031249999,0.0048828125
6416,2520,2050,0.760546875,0.009765625
6417,2519,2049,0.758935546875,0.0048828125
6418,2518,2049,0.75732421875,0.0048828125
6419,2517,2049,0.7557128906249999,0.0048828125
6420,2516,2050,0.7541015624999999,0.009765625
6421,2515,2050,0.752490234375,0.009765625
6422,2514,2050,0.75087890625,0.009765625
6423,2513,2049,0.749267578125,0.0048828125
6424,2512,2050,0.7476562499999999,0.009765625
6425,2511,2049,0.7460449218749999,0.0048828125
6426,2510,2048,0.74443359375,0.0
6427,2509,2046,0.742822265625,-0.009765625
6428,2508,2050,0.7412109375,0.009765625
6429,2507,2050,0.7395996093749999,0.009765625
6430,2506,2050,0.7379882812499999,0.009765625
6431,2505,2049,0.736376953125,0.0048828125
6432,2504,2049,0.734765625,0.0048828125
6433,2503,2049,0.733154296875,0.0048828125
6434,2502,2050,0.7315429687499999,0.009765625
6435,2501,2049,0.7299316406249999,0.0048828125
6436,2500,2050,0.7283203125,0.009765625
6437,2499,2050,0.726708984375,0.009765625
6438,2498,2049,0.72509765625,0.0048828125
6439,2497,2050,0.7234863281249999,0.009765625
6440,2496,2050,0.7218749999999999,0.009765625
6441,2495,2049,0.720263671875,0.0048828125
6442,2494,2050,0.71865234375,0.009765625
6443,2493,2049,0.717041015625,0.0048828125
6444,2492,2050,0.7154296874999999,0.009765625
6445,2491,2050,0.7138183593749999,0.009765625
6446,2490,2050,0.71220703125,0.009765625
6447,2489,2049,0.710595703125,0.0048828125
6448,2488,2050,0.708984375,0.009765625
6449,2487,2049,0.7073730468749999,0.0048828125
6450,2486,2049,0.7057617187499999,0.0048828125
6451,2485,2049,0.704150390625,0.0048828125
6452,2484,2049,0.7025390625,0.0048828125
6453,2483,2050,0.700927734375,0.009765625
6454,2482,2049,0.6993164062499999,0.0048828125
6455,2481,2049,0.6977050781249999,0.0048828125
6456,2480,2050,0.69609375,0.009765625
6457,2479,2045,0.694482421875,-0.0146484375
6458,2478,2051,0.69287109375,0.0146484375
6459,2477,2050,0.6912597656249999,0.009765625
6460,2476,2050,0.6896484374999999,0.009765625
6461,2475,2049,0.688037109375,0.0048828125
6462,2474,2050,0.68642578125,0.009765625
6463,2473,2048,0.684814453125,0.0
6464,2472,2050,0.6832031249999999,0.009765625
6465,2471,2050,0.6815917968749999,0.009765625
6466,2470,2049,0.67998046875,0.0048828125
6467,2469,2049,0.678369140625,0.0048828125
6468,2468,2049,0.6767578125,0.0048828125
6469,2467,2050,0.6751464843749999,0.009765625
6470,2466,2050,0.6735351562499999,0.009765625
6471,2465,2050,0.671923828125,0.009765625
6472,2464,2050,0.6703125,0.009765625
6473,2463,2050,0.668701171875,0.009765625
6474,2462,2049,0.6670898437499999,0.0048828125
6475,2461,2050,0.6654785156249999,0.009765625
6476,2460,2049,0.6638671875,0.0048828125
6477,2459,2050,0.662255859375,0.009765625
6478,2458,2049,0.66064453125,0.0048828125
6479,2457,2050,0.6590332031249999,0.009765625
6480,2456,2049,0.6574218749999999,0.0048828125
6481,2455,2049,0.655810546875,0.0048828125
6482,2454,2050,0.65419921875,0.009765625
6483,2453,2049,0.652587890625,0.0048828125
6484,2452,2049,0.6509765624999999,0.0048828125
6485,2451,2049,0.6493652343749999,0.0048828125
6486,2450,2049,0.64775390625,0.0048828125
6487,2449,2050,0.646142578125,0.009765625
6488,2448,2050,0.64453125,0.009765625
6489,2447,2049,0.6429199218749999,0.0048828125
6490,2446,2050,0.6413085937499999,0.009765625
6491,2445,2050,0.639697265625,0.009765625
6492,2444,2049,0.6380859375,0.0048828125
6493,2443,2049,0.636474609375,0.0048828125
6494,2442,2050,0.6348632812499999,0.009765625
6495,2441,2050,0.6332519531249999,0.009765625
6496,2440,2049,0.631640625,0.0048828125
6497,2439,2050,0.630029296875,0.009765625
6498,2438,2050,0.62841796875,0.009765625
6499,2437,2049,0.6268066406249999,0.0048828125
6500,2436,2050,0.6251953124999999,0.009765625
6501,2435,2049,0.623583984375,0.0048828125
6502,2434,2050,0.62197265625,0.009765625
6503,2433,2049,0.620361328125,0.0048828125
6504,2432,2050,0.6187499999999999,0.009765625
6505,2431,2048,0.6171386718749999,0.0
6506,2430,2050,0.61552734375,0.009765625
6507,2429,2050,0.613916015625,0.009765625
6508,2428,2050,0.6123046875,0.009765625
6509,2427,2050,0.610693359375,0.009765625
6510,2426,2049,0.6090820312499999,0.0048828125
6511,2425,2049,0.607470703125,0.0048828125
6512,2424,2050,0.605859375,0.009765625
6513,2423,2047,0.604248046875,-0.0048828125
6514,2422,2050,0.60263671875,0.009765625
6515,2421,2049,0.6010253906249999,0.0048828125
6516,2420,2050,0.5994140625,0.009765625
6517,2419,2050,0.597802734375,0.009765625
6518,2418,2050,0.59619140625,0.009765625
6519,2417,2050,0.594580078125,0.009765625
6520,2416,2050,0.5929687499999999,0.009765625
6521,2415,2050,0.591357421875,0.009765625
6522,2414,2049,0.58974609375,0.0048828125
6523,2413,2050,0.588134765625,0.009765625
6524,2412,2050,0.5865234375,0.009765625
6525,2411,2048,0.5849121093749999,0.0
6526,2410,2050,0.58330078125,0.009765625
6527,2409,2049,0.581689453125,0.0048828125
6528,2408,2049,0.580078125,0.0048828125
6529,2407,2050,0.578466796875,0.009765625
6530,2406,2050,0.5768554687499999,0.009765625
6531,2405,2047,0.575244140625,-0.0048828125
6532,2404,2050,0.5736328125,0.009765625
6533,2403,2050,0.572021484375,0.009765625
6534,2402,2050,0.57041015625,0.009765625
6535,2401,2050,0.5687988281249999,0.009765625
6536,2400,2049,0.5671875,0.0048828125
6537,2399,2049,0.565576171875,0.0048828125
6538,2398,2050,0.56396484375,0.009765625
6539,2397,2049,0.562353515625,0.0048828125
6540,2396,2050,0.5607421874999999,0.009765625
6541,2395,2050,0.559130859375,0.009765625
6542,2394,2049,0.55751953125,0.0048828125
6543,2393,2047,0.555908203125,-0.0048828125
6544,2392,2050,0.554296875,0.009765625
6545,2391,2049,0.5526855468749999,0.0048828125
6546,2390,2050,0.55107421875,0.009765625
6547,2389,2049,0.549462890625,0.0048828125
6548,2388,2050,0.5478515625,0.009765625
6549,2387,2049,0.546240234375,0.0048828125
6550,2386,2049,0.5446289062499999,0.0048828125
6551,2385,2050,0.543017578125,0.009765625
6552,2384,2049,0.54140625,0.0048828125
6553,2383,2050,0.539794921875,0.009765625
6554,2382,2050,0.53818359375,0.009765625
6555,2381,2049,0.5365722656249999,0.0048828125
6556,2380,2050,0.5349609375,0.009765625
6557,2379,2050,0.533349609375,0.009765625
6558,2378,2049,0.53173828125,0.0048828125
6559,2377,2049,0.530126953125,0.0048828125
6560,2376,2046,0.5285156249999999,-0.009765625
6561,2375,2048,0.526904296875,0.0
6562,2374,2050,0.52529296875,0.009765625
6563,2373,2044,0.523681640625,-0.01953125
6564,2372,2049,0.5220703125,0.0048828125
6565,2371,2050,0.5204589843749999,0.009765625
6566,2370,2049,0.51884765625,0.0048828125
6567,2369,2050,0.517236328125,0.009765625
6568,2368,2050,0.515625,0.009765625
6569,2367,2050,0.514013671875,0.009765625
6570,2366,2050,0.5124023437499999,0.009765625
6571,2365,2050,0.510791015625,0.009765625
6572,2364,2049,0.5091796875,0.0048828125
6573,2363,2049,0.507568359375,0.0048828125
6574,2362,2050,0.50595703125,0.009765625
6575,2361,2049,0.5043457031249999,0.0048828125
6576,2360,2050,0.502734375,0.009765625
6577,2359,2048,0.501123046875,0.0
6578,2358,2050,0.49951171875,0.009765625
6579,2357,2049,0.49790039062499997,0.0048828125
6580,2356,2049,0.4962890625,0.0048828125
6581,2355,2050,0.49467773437499996,0.009765625
6582,2354,2050,0.49306640625,0.009765625
6583,2353,2044,0.491455078125,-0.01953125
6584,2352,2050,0.48984374999999997,0.009765625
6585,2351,2048,0.488232421875,0.0
6586,2350,2050,0.48662109374999996,0.009765625
6587,2349,2050,0.485009765625,0.009765625
6588,2348,2049,0.4833984375,0.0048828125
6589,2347,2049,0.48178710937499997,0.0048828125
6590,2346,2049,0.48017578125,0.0048828125
6591,2345,2050,0.47856445312499996,0.009765625
6592,2344,2050,0.476953125,0.009765625
6593,2343,2045,0.475341796875,-0.0146484375
6594,2342,2050,0.47373046874999997,0.009765625
6595,2341,2050,0.472119140625,0.009765625
6596,2340,2050,0.47050781249999996,0.009765625
6597,2339,2049,0.468896484375,0.0048828125
6598,2338,2050,0.46728515625,0.009765625
6599,2337,2050,0.46567382812499997,0.009765625
6600,2336,2050,0.4640625,0.009765625
6601,2335,2049,0.46245117187499996,0.0048828125
6602,2334,2050,0.46083984375,0.009765625
6603,2333,2050,0.459228515625,0.009765625
6604,2332,2049,0.45761718749999997,0.0048828125
6605,2331,2048,0.456005859375,0.0
6606,2330,2050,0.45439453124999996,0.009765625
6607,2329,2050,0.452783203125,0.009765625
6608,2328,2049,0.451171875,0.0048828125
6609,2327,2050,0.44956054687499997,0.009765625
6610,2326,2050,0.44794921875,0.009765625
6611,2325,2050,0.44633789062499996,0.009765625
6612,2324,2050,0.4447265625,0.009765625
6613,2323,2049,0.443115234375,0.0048828125
6614,2322,2049,0.44150390624999997,0.0048828125
6615,2321,2049,0.439892578125,0.0048828125
6616,2320,2049,0.43828124999999996,0.0048828125
6617,2319,2050,0.436669921875,0.009765625
6618,2318,2049,0.43505859375,0.0048828125
6619,2317,2050,0.43344726562499997,0.009765625
6620,2316,2050,0.4318359375,0.009765625
6621,2315,2050,0.43022460937499996,0.009765625
6622,2314,2049,0.42861328125,0.0048828125
6623,2313,2049,0.427001953125,0.0048828125
6624,2312,2050,0.42539062499999997,0.009765625
6625,2311,2049,0.423779296875,0.0048828125
6626,2310,2050,0.42216796874999996,0.009765625
6627,2309,2049,0.420556640625,0.0048828125
6628,2308,2050,0.4189453125,0.009765625
6629,2307,2050,0.41733398437499997,0.009765625
6630,2306,2050,0.41572265625,0.009765625
6631,2305,2049,0.41411132812499996,0.0048828125
6632,2304,2049,0.4125,0.0048828125
6633,2303,2048,0.410888671875,0.0
6634,2302,2049,0.40927734374999997,0.0048828125
6635,2301,2050,0.407666015625,0.009765625
6636,2300,2049,0.40605468749999996,0.0048828125
6637,2299,2049,0.404443359375,0.0048828125
6638,2298,2050,0.40283203125,0.009765625
6639,2297,2049,0.40122070312499997,0.0048828125
6640,2296,2050,0.399609375,0.009765625
6641,2295,2049,0.39799804687499996,0.0048828125
6642,2294,2050,0.39638671875,0.009765625
6643,2293,2048,0.394775390625,0.0
6644,2292,2045,0.39316406249999997,-0.0146484375
6645,2291,2046,0.391552734375,-0.009765625
6646,2290,2049,0.38994140624999996,0.0048828125
6647,2289,2049,0.388330078125,0.0048828125
6648,2288,2050,0.38671875,0.009765625
6649,2287,2049,0.38510742187499997,0.0048828125
6650,2286,2050,0.38349609375,0.009765625
6651,2285,2050,0.38188476562499996,0.009765625
6652,2284,2049,0.3802734375,0.0048828125
6653,2283,2050,0.378662109375,0.009765625
6654,2282,2050,0.37705078124999997,0.009765625
6655,2281,2050,0.375439453125,0.009765625
6656,2280,2050,0.37382812499999996,0.009765625
6657,2279,2049,0.372216796875,0.0048828125
6658,2278,2050,0.37060546875,0.009765625
6659,2277,2049,0.36899414062499997,0.0048828125
6660,2276,2050,0.3673828125,0.009765625
6661,2275,2050,0.36577148437499996,0.009765625
6662,2274,2049,0.36416015625,0.0048828125
6663,2273,2048,0.362548828125,0.0
6664,2272,2050,0.36093749999999997,0.009765625
6665,2271,2049,0.359326171875,0.0048828125
6666,2270,2049,0.35771484374999996,0.0048828125
6667,2269,2049,0.356103515625,0.0048828125
6668,2268,2050,0.3544921875,0.009765625
6669,2267,2050,0.35288085937499997,0.009765625
6670,2266,2050,0.35126953125,0.009765625
6671,2265,2050,0.34965820312499996,0.009765625
6672,2264,2050,0.348046875,0.009765625
6673,2263,2050,0.346435546875,0.009765625
6674,2262,2050,0.34482421874999997,0.009765625
6675,2261,2049,0.343212890625,0.0048828125
6676,2260,2049,0.34160156249999996,0.0048828125
6677,2259,2050,0.339990234375,0.009765625
6678,2258,2050,0.33837890625,0.009765625
6679,2257,2050,0.33676757812499997,0.009765625
6680,2256,2050,0.33515625,0.009765625
6681,2255,2050,0.33354492187499996,0.009765625
6682,2254,2050,0.33193359375,0.009765625
6683,2253,2050,0.330322265625,0.009765625
6684,2252,2050,0.32871093749999997,0.009765625
6685,2251,2050,0.327099609375,0.009765625
6686,2250,2049,0.32548828124999996,0.0048828125
6687,2249,2049,0.323876953125,0.0048828125
6688,2248,2050,0.322265625,0.009765625
6689,2247,2049,0.32065429687499997,0.0048828125
6690,2246,2049,0.31904296875,0.0048828125
6691,2245,2050,0.31743164062499996,0.009765625
6692,2244,2050,0.3158203125,0.009765625
6693,2243,2049,0.314208984375,0.0048828125
6694,2242,2050,0.31259765624999997,0.009765625
6695,2241,2049,0.310986328125,0.0048828125
6696,2240,2050,0.30937499999999996,0.009765625
6697,2239,2049,0.307763671875,0.0048828125
6698,2238,2050,0.30615234375,0.009765625
6699,2237,2050,0.30454101562499997,0.009765625
6700,2236,2050,0.3029296875,0.009765625
6701,2235,2049,0.301318359375,0.0048828125
6702,2234,2050,0.29970703125,0.009765625
6703,2233,2050,0.298095703125,0.009765625
6704,2232,2049,0.29648437499999997,0.0048828125
6705,2231,2050,0.294873046875,0.009765625
6706,2230,2049,0.29326171875,0.0048828125
6707,2229,2049,0.291650390625,0.0048828125
6708,2228,2050,0.2900390625,0.009765625
6709,2227,2050,0.28842773437499997,0.009765625
6710,2226,2049,0.28681640625,0.0048828125
6711,2225,2050,0.285205078125,0.009765625
6712,2224,2048,0.28359375,0.0
6713,2223,2050,0.281982421875,0.009765625
6714,2222,2049,0.28037109374999997,0.0048828125
6715,2221,2050,0.278759765625,0.009765625
6716,2220,2050,0.2771484375,0.009765625
6717,2219,2050,0.275537109375,0.009765625
6718,2218,2049,0.27392578125,0.0048828125
6719,2217,2049,0.27231445312499997,0.0048828125
6720,2216,2050,0.270703125,0.009765625
6721,2215,2049,0.269091796875,0.0048828125
6722,2214,2048,0.26748046875,0.0
6723,2213,2049,0.265869140625,0.0048828125
6724,2212,2051,0.26425781249999997,0.0146484375
6725,2211,2050,0.262646484375,0.009765625
6726,2210,2049,0.26103515625,0.0048828125
6727,2209,2050,0.259423828125,0.009765625
6728,2208,2050,0.2578125,0.009765625
6729,2207,2049,0.25620117187499997,0.0048828125
6730,2206,2049,0.25458984375,0.0048828125
6731,2205,2050,0.252978515625,0.009765625
6732,2204,2049,0.2513671875,0.0048828125
6733,2203,2050,0.249755859375,0.009765625
6734,2202,2051,0.24814453125,0.0146484375
6735,2201,2050,0.246533203125,0.009765625
6736,2200,2050,0.24492187499999998,0.009765625
6737,2199,2050,0.24331054687499998,0.009765625
6738,2198,2048,0.24169921875,0.0
6739,2197,2050,0.240087890625,0.009765625
6740,2196,2049,0.2384765625,0.0048828125
6741,2195,2050,0.23686523437499998,0.009765625
6742,2194,2049,0.23525390624999998,0.0048828125
6743,2193,2050,0.233642578125,0.009765625
6744,2192,2051,0.23203125,0.0146484375
6745,2191,2049,0.230419921875,0.0048828125
6746,2190,2049,0.22880859374999998,0.0048828125
6747,2189,2050,0.22719726562499998,0.009765625
6748,2188,2049,0.2255859375,0.0048828125
6749,2187,2050,0.223974609375,0.009765625
6750,2186,2049,0.22236328125,0.0048828125
6751,2185,2049,0.22075195312499998,0.0048828125
6752,2184,2050,0.21914062499999998,0.009765625
6753,2183,2049,0.217529296875,0.0048828125
6754,2182,2049,0.21591796875,0.0048828125
6755,2181,2050,0.214306640625,0.009765625
6756,2180,2050,0.21269531249999998,0.009765625
6757,2179,2049,0.21108398437499998,0.0048828125
6758,2178,2049,0.20947265625,0.0048828125
6759,2177,2049,0.207861328125,0.0048828125
6760,2176,2049,0.20625,0.0048828125
6761,2175,2050,0.20463867187499998,0.009765625
6762,2174,2047,0.20302734374999998,-0.0048828125
6763,2173,2050,0.201416015625,0.009765625
6764,2172,2049,0.1998046875,0.0048828125
6765,2171,2050,0.198193359375,0.009765625
6766,2170,2049,0.19658203124999998,0.0048828125
6767,2169,2049,0.19497070312499998,0.0048828125
6768,2168,2049,0.193359375,0.0048828125
6769,2167,2050,0.191748046875,0.009765625
6770,2166,2048,0.19013671875,0.0
6771,2165,2050,0.18852539062499998,0.009765625
6772,2164,2050,0.18691406249999998,0.009765625
6773,2163,2049,0.185302734375,0.0048828125
6774,2162,2049,0.18369140625,0.0048828125
6775,2161,2049,0.182080078125,0.0048828125
6776,2160,2046,0.18046874999999998,-0.009765625
6777,2159,2050,0.17885742187499998,0.009765625
6778,2158,2050,0.17724609375,0.009765625
6779,2157,2050,0.175634765625,0.009765625
6780,2156,2050,0.1740234375,0.009765625
6781,2155,2050,0.17241210937499998,0.009765625
6782,2154,2050,0.17080078124999998,0.009765625
6783,2153,2050,0.169189453125,0.009765625
6784,2152,2050,0.167578125,0.009765625
6785,2151,2050,0.165966796875,0.009765625
6786,2150,2049,0.16435546874999998,0.0048828125
6787,2149,2050,0.16274414062499998,0.009765625
6788,2148,2050,0.1611328125,0.009765625
6789,2147,2050,0.159521484375,0.009765625
6790,2146,2050,0.15791015625,0.009765625
6791,2145,2050,0.15629882812499998,0.009765625
6792,2144,2045,0.15468749999999998,-0.0146484375
6793,2143,2050,0.153076171875,0.009765625
6794,2142,2049,0.15146484375,0.0048828125
6795,2141,2046,0.149853515625,-0.009765625
6796,2140,2049,0.14824218749999998,0.0048828125
6797,2139,2049,0.146630859375,0.0048828125
6798,2138,2050,0.14501953125,0.009765625
6799,2137,2050,0.143408203125,0.009765625
6800,2136,2049,0.141796875,0.0048828125
6801,2135,2050,0.14018554687499998,0.009765625
6802,2134,2050,0.13857421875,0.009765625
6803,2133,2048,0.136962890625,0.0
6804,2132,2050,0.1353515625,0.009765625
6805,2131,2050,0.133740234375,0.009765625
6806,2130,2050,0.13212890624999998,0.009765625
6807,2129,2049,0.130517578125,0.0048828125
6808,2128,2050,0.12890625,0.009765625
6809,2127,2050,0.127294921875,0.009765625
6810,2126,2050,0.12568359375,0.009765625
6811,2125,2049,0.124072265625,0.0048828125
6812,2124,2048,0.12246093749999999,0.0
6813,2123,2049,0.120849609375,0.0048828125
6814,2122,2049,0.11923828125,0.0048828125
6815,2121,2050,0.11762695312499999,0.009765625
6816,2120,2050,0.116015625,0.009765625
6817,2119,2049,0.11440429687499999,0.0048828125
6818,2118,2050,0.11279296875,0.009765625
6819,2117,2049,0.111181640625,0.0048828125
6820,2116,2049,0.10957031249999999,0.0048828125
6821,2115,2050,0.107958984375,0.009765625
6822,2114,2050,0.10634765624999999,0.009765625
6823,2113,2049,0.104736328125,0.0048828125
6824,2112,2049,0.103125,0.0048828125
6825,2111,2050,0.10151367187499999,0.009765625
6826,2110,2048,0.09990234375,0.0
6827,2109,2050,0.09829101562499999,0.009765625
6828,2108,2049,0.0966796875,0.0048828125
6829,2107,2049,0.095068359375,0.0048828125
6830,2106,2050,0.09345703124999999,0.009765625
6831,2105,2049,0.091845703125,0.0048828125
6832,2104,2050,0.09023437499999999,0.009765625
6833,2103,2050,0.088623046875,0.009765625
6834,2102,2048,0.08701171875,0.0
6835,2101,2050,0.08540039062499999,0.009765625
6836,2100,2049,0.0837890625,0.0048828125
6837,2099,2049,0.08217773437499999,0.0048828125
6838,2098,2047,0.08056640625,-0.0048828125
6839,2097,2050,0.078955078125,0.009765625
6840,2096,2049,0.07734374999999999,0.0048828125
6841,2095,2050,0.075732421875,0.009765625
6842,2094,2047,0.07412109374999999,-0.0048828125
6843,2093,2050,0.072509765625,0.009765625
6844,2092,2049,0.0708984375,0.0048828125
6845,2091,2049,0.069287109375,0.0048828125
6846,2090,2049,0.06767578125,0.0048828125
6847,2089,2050,0.06606445312499999,0.009765625
6848,2088,2050,0.064453125,0.009765625
6849,2087,2050,0.062841796875,0.009765625
6850,2086,2049,0.061230468749999996,0.0048828125
6851,2085,2050,0.059619140625,0.009765625
6852,2084,2050,0.0580078125,0.009765625
6853,2083,2050,0.056396484375,0.009765625
6854,2082,2049,0.054785156249999994,0.0048828125
6855,2081,2049,0.053173828124999996,0.0048828125
6856,2080,2050,0.0515625,0.009765625
6857,2079,2049,0.049951171875,0.0048828125
6858,2078,2046,0.04833984375,-0.009765625
6859,2077,2050,0.046728515624999994,0.009765625
6860,2076,2050,0.045117187499999996,0.009765625
6861,2075,2050,0.043505859375,0.009765625
6862,2074,2051,0.04189453125,0.0146484375
6863,2073,2050,0.040283203125,0.009765625
6864,2072,2050,0.038671874999999994,0.009765625
6865,2071,2050,0.037060546874999996,0.009765625
6866,2070,2049,0.03544921875,0.0048828125
6867,2069,2050,0.033837890625,0.009765625
6868,2068,2050,0.0322265625,0.009765625
6869,2067,2050,0.030615234374999998,0.009765625
6870,2066,2049,0.02900390625,0.0048828125
6871,2065,2049,0.027392578124999997,0.0048828125
6872,2064,2049,0.02578125,0.0048828125
6873,2063,2050,0.024169921875,0.009765625
6874,2062,2050,0.022558593749999998,0.009765625
6875,2061,2050,0.020947265625,0.009765625
